PaymentID,ShipmentID,Amount,PaymentDate,PaymentMethod
66046,37960,91.27,2025-06-24 00:06:01.415,Credit Card
66047,3805,97.34,2025-04-28 11:29:14.050,Credit Card
66048,12491,73.69,2025-03-25 20:38:22.346,PayPal
66049,5830,36.91,2025-03-21 05:21:45.640,PayPal
66050,73971,105.41,2025-05-19 03:42:06.027,PayPal
66051,7421,62.33,2025-09-24 14:03:26.893,PayPal
66052,6536,115.1,2025-10-31 07:05:12.173,Cash
66053,28980,102.55,2025-03-03 09:41:28.843,Bank Transfer
66054,1879,53.09,2025-09-07 16:49:14.487,Cash
66055,17387,133.81,2025-06-18 03:02:01.766,Cash
66056,59761,34.96,2025-09-14 19:17:34.955,Cash
66057,25659,6.64,2025-11-29 09:35:22.366,Cash
66058,93589,66.13,2026-01-24 01:53:45.530,Cash
66059,53657,99.97,2025-05-15 01:50:12.353,PayPal
66060,585,68.02,2026-01-13 15:46:16.726,Cash
66061,66164,34.75,2025-05-02 19:53:53.822,Bank Transfer
66062,49377,23.41,2025-10-12 03:46:20.269,Cash
66063,17424,44.06,2026-02-27 19:22:17.587,Credit Card
66064,82275,90.15,2026-01-07 15:01:32.121,Cash
66065,42848,136.08,2025-09-30 08:04:32.452,Cash
66066,61970,36.85,2025-07-12 19:14:47.972,Cash
66067,57941,142.81,2025-10-07 15:09:05.918,Credit Card
66068,58191,54.49,2025-11-03 06:04:24.551,Bank Transfer
66069,58261,90.25,2025-04-04 19:02:53.905,PayPal
66070,55331,120.8,2025-03-20 08:01:44.438,PayPal
66071,55457,54.91,2025-06-22 08:35:02.468,PayPal
66072,75368,117.93,2025-08-07 06:36:23.398,Credit Card
66073,3349,63.24,2025-03-31 15:31:26.910,Cash
66074,38757,103.73,2026-02-10 15:15:16.301,Cash
66075,3311,40.73,2025-05-27 13:12:12.953,Credit Card
66076,43780,20.63,2025-08-05 01:50:43.392,Credit Card
66077,66140,113.54,2026-01-12 07:05:24.216,PayPal
66078,50832,82.18,2025-09-21 13:33:38.835,Bank Transfer
66079,35599,140.57,2025-05-31 09:24:25.915,PayPal
66080,94355,48.17,2025-04-06 01:14:28.528,Bank Transfer
66081,35550,125.97,2025-03-24 13:21:30.525,Bank Transfer
66082,50646,32.47,2025-09-06 15:36:42.988,PayPal
66083,18557,96.34,2025-07-31 22:35:58.713,Bank Transfer
66084,97663,113.05,2025-11-14 17:22:55.688,Bank Transfer
66085,13106,101.14,2025-09-29 20:48:15.566,Bank Transfer
66086,39385,19.17,2025-10-22 03:01:50.194,Bank Transfer
66087,53744,147.65,2025-12-24 20:46:03.475,Credit Card
66088,77855,14.03,2025-09-05 22:11:27.165,PayPal
66089,20024,55.26,2025-08-07 10:57:54.660,Cash
66090,16092,23.6,2026-01-01 15:33:34.363,PayPal
66091,86362,147.63,2025-12-17 16:09:49.456,Cash
66092,50060,129.48,2025-07-26 09:51:05.856,PayPal
66093,21570,144.89,2025-08-24 07:38:55.999,PayPal
66094,14978,95.67,2025-03-25 16:03:35.581,Cash
66095,21133,62.93,2025-04-20 10:58:58.082,PayPal
66096,29304,105.95,2025-09-12 00:51:33.545,Bank Transfer
66097,26774,115.79,2025-12-26 02:25:08.638,Cash
66098,22085,142.64,2025-03-02 13:04:23.910,Credit Card
66099,24219,56.15,2025-07-30 06:49:36.952,Cash
66100,10811,37.81,2025-06-05 21:20:37.575,Credit Card
66101,5161,112.92,2025-04-25 10:11:48.983,PayPal
66102,91775,104.06,2025-09-13 00:53:59.922,PayPal
66103,71726,55.87,2025-03-10 00:05:09.613,Bank Transfer
66104,98545,105.74,2025-07-31 00:52:06.846,Bank Transfer
66105,77993,61.51,2025-11-25 16:15:01.821,Credit Card
66106,7193,114.8,2025-11-05 10:08:56.215,Cash
66107,14228,67.01,2026-01-07 01:19:35.595,Bank Transfer
66108,35925,59.8,2025-08-26 22:35:28.782,PayPal
66109,99073,44.55,2026-02-11 03:05:02.554,Bank Transfer
66110,89449,115.14,2025-10-20 02:45:42.235,Cash
66111,35023,109.64,2025-09-21 11:53:44.607,Bank Transfer
66112,85875,12.13,2025-08-19 07:07:42.621,PayPal
66113,82394,52.48,2026-01-04 19:46:05.770,Cash
66114,39287,67.85,2025-08-01 22:53:31.266,PayPal
66115,24109,138.39,2025-12-15 19:27:43.398,PayPal
66116,58828,59.59,2026-02-19 04:30:30.250,PayPal
66117,34446,7.6,2025-05-19 07:23:49.874,Credit Card
66118,90239,26.0,2025-05-23 01:48:50.668,Bank Transfer
66119,45469,131.26,2025-08-17 11:47:14.862,PayPal
66120,45159,81.09,2025-11-14 07:23:31.756,Credit Card
66121,64460,68.69,2025-06-24 00:52:47.221,PayPal
66122,33849,39.48,2026-01-03 22:39:19.121,Credit Card
66123,53157,52.13,2025-04-15 18:17:44.566,Bank Transfer
66124,94437,14.11,2025-11-02 05:02:17.719,Bank Transfer
66125,56451,115.55,2025-11-20 14:01:24.948,Credit Card
66126,17761,21.83,2026-02-01 13:46:13.966,Credit Card
66127,35194,18.6,2025-03-28 11:22:21.987,Credit Card
66128,44125,120.95,2026-02-16 11:09:05.084,Bank Transfer
66129,78955,15.84,2025-05-22 11:29:58.688,Bank Transfer
66130,78600,106.15,2026-02-17 12:03:14.279,PayPal
66131,91514,96.66,2026-01-06 14:56:34.046,Credit Card
66132,44569,135.28,2026-02-02 09:11:11.885,Credit Card
66133,47704,49.12,2025-07-19 13:00:24.495,Bank Transfer
66134,11486,79.86,2025-06-30 15:26:01.173,PayPal
66135,30673,103.63,2025-11-23 07:01:41.075,Bank Transfer
66136,48138,64.75,2025-08-27 06:32:41.998,Cash
66137,10273,5.53,2026-01-21 08:38:25.365,Bank Transfer
66138,32908,140.67,2025-05-13 02:06:38.907,Bank Transfer
66139,45398,114.32,2025-03-26 08:09:44.258,Cash
66140,10431,124.76,2025-11-23 15:08:44.228,Bank Transfer
66141,52143,35.39,2025-11-24 02:12:26.173,PayPal
66142,13878,47.16,2026-02-10 05:43:29.155,Cash
66143,88166,70.24,2025-09-07 23:01:42.651,Cash
66144,50188,112.88,2025-07-12 07:21:09.821,PayPal
66145,21271,23.95,2026-01-17 03:22:56.474,PayPal
66146,52601,23.33,2025-07-14 18:43:37.429,PayPal
66147,69982,128.81,2025-07-14 01:19:45.766,Credit Card
66148,18458,48.46,2025-05-14 02:40:43.598,Cash
66149,64462,49.91,2025-07-12 03:50:00.074,PayPal
66150,86198,102.47,2025-12-14 00:25:05.009,Credit Card
66151,63737,129.65,2025-06-04 09:21:13.489,Bank Transfer
66152,44901,99.3,2025-06-12 23:41:25.221,Credit Card
66153,98942,29.95,2025-09-21 03:54:47.272,PayPal
66154,68919,60.93,2025-06-15 21:40:51.385,PayPal
66155,52374,86.69,2025-05-18 19:31:02.120,Cash
66156,15357,17.64,2026-01-05 20:12:38.564,Bank Transfer
66157,75980,53.73,2025-10-17 07:59:44.283,PayPal
66158,59856,123.65,2025-04-03 13:47:46.355,Bank Transfer
66159,28261,29.81,2025-11-11 17:34:50.074,Cash
66160,95318,115.43,2025-03-20 00:52:31.060,Bank Transfer
66161,89416,137.93,2026-01-18 07:07:22.294,Credit Card
66162,1860,143.96,2026-01-16 02:06:41.099,PayPal
66163,53616,136.46,2025-04-07 10:24:14.834,PayPal
66164,17598,72.81,2025-11-08 00:40:20.107,Cash
66165,78986,104.77,2026-01-27 19:13:32.416,Credit Card
66166,80358,59.76,2026-01-10 16:50:06.551,Credit Card
66167,27409,83.76,2025-08-15 15:59:06.704,PayPal
66168,18848,115.96,2025-05-01 18:37:15.672,Credit Card
66169,20778,11.53,2025-10-15 14:36:27.434,Credit Card
66170,62466,41.48,2025-04-02 02:44:09.276,Bank Transfer
66171,94269,69.89,2026-01-07 04:23:30.455,Bank Transfer
66172,27363,52.52,2025-12-10 21:29:00.501,Credit Card
66173,34272,11.38,2025-12-25 01:53:20.267,PayPal
66174,97713,117.56,2025-03-02 00:36:49.386,Bank Transfer
66175,85835,76.65,2025-06-21 22:34:13.702,PayPal
66176,83733,59.79,2026-02-12 19:14:17.219,Bank Transfer
66177,92580,70.09,2025-11-25 06:38:00.705,Credit Card
66178,44783,118.98,2025-09-23 03:43:42.468,Credit Card
66179,95130,45.38,2025-08-18 08:03:39.787,Credit Card
66180,25439,50.26,2025-04-08 11:55:27.926,Bank Transfer
66181,12207,78.26,2026-03-01 15:47:21.929,Bank Transfer
66182,3438,57.52,2025-03-21 19:07:25.815,Credit Card
66183,51330,11.38,2025-11-19 18:17:01.576,Cash
66184,21227,128.01,2025-06-14 21:53:00.233,Bank Transfer
66185,54061,65.35,2025-11-15 06:59:59.007,Credit Card
66186,16430,92.53,2025-05-15 12:11:19.022,Credit Card
66187,38141,136.2,2025-06-05 03:30:02.283,Bank Transfer
66188,36379,31.7,2025-08-10 02:25:43.273,Bank Transfer
66189,34451,134.2,2025-07-17 21:55:20.257,PayPal
66190,64016,86.97,2026-01-19 16:11:04.322,Credit Card
66191,34963,82.81,2025-08-16 04:25:26.182,Credit Card
66192,32425,142.03,2025-10-03 10:53:50.658,Cash
66193,60334,13.88,2025-10-14 18:51:00.767,Cash
66194,41825,82.9,2025-05-04 11:36:34.468,Credit Card
66195,6155,17.59,2026-01-14 15:54:28.025,PayPal
66196,88250,33.55,2025-09-24 21:04:00.564,Credit Card
66197,88376,149.38,2025-11-15 11:46:40.948,PayPal
66198,28041,91.69,2025-07-02 16:29:01.690,PayPal
66199,58907,72.0,2025-05-06 23:41:31.953,Cash
66200,81102,39.88,2026-02-24 08:08:38.992,Bank Transfer
66201,3251,83.28,2025-08-27 09:57:22.373,Bank Transfer
66202,26399,98.57,2025-06-01 06:54:42.732,Cash
66203,93996,32.46,2025-08-20 19:57:30.570,Credit Card
66204,38074,95.2,2025-03-26 19:45:36.568,PayPal
66205,60112,77.33,2025-09-07 15:34:35.717,Cash
66206,66081,7.86,2025-05-11 21:47:16.393,Credit Card
66207,6613,36.5,2026-02-26 22:55:02.586,PayPal
66208,58476,92.96,2025-06-23 23:35:19.437,Cash
66209,25752,110.07,2025-08-01 14:48:52.079,PayPal
66210,61742,142.08,2025-11-15 05:29:28.171,Credit Card
66211,16683,73.85,2025-04-09 06:10:53.946,PayPal
66212,12873,45.85,2025-06-12 04:59:49.795,Cash
66213,91614,5.81,2025-09-09 05:06:07.657,Bank Transfer
66214,23600,50.69,2025-10-24 14:37:05.213,Cash
66215,78668,102.35,2025-05-21 00:05:59.126,Credit Card
66216,35779,47.53,2025-08-15 16:25:46.658,Bank Transfer
66217,79474,82.64,2025-05-20 21:28:11.688,Cash
66218,75250,5.4,2025-06-24 01:03:37.768,Cash
66219,66639,38.47,2025-10-27 10:04:52.477,Credit Card
66220,41205,69.79,2026-01-14 15:22:58.662,Credit Card
66221,89579,145.62,2026-01-05 18:17:07.139,Credit Card
66222,30711,65.1,2026-02-11 03:33:00.235,PayPal
66223,86824,87.41,2025-03-17 08:08:35.430,Cash
66224,93509,47.85,2025-07-26 04:08:24.774,Bank Transfer
66225,68364,140.29,2025-11-08 13:23:17.170,Cash
66226,74275,109.73,2025-12-03 11:07:36.452,Credit Card
66227,57572,123.1,2025-03-12 20:40:47.656,PayPal
66228,64122,62.44,2025-07-06 16:40:58.753,Credit Card
66229,93315,74.75,2025-09-27 06:50:37.928,PayPal
66230,40059,108.71,2026-01-21 17:19:58.112,Cash
66231,16419,10.7,2025-08-23 12:05:53.096,Bank Transfer
66232,8214,71.86,2025-06-13 00:13:02.948,Bank Transfer
66233,64896,31.68,2026-02-22 09:32:00.010,PayPal
66234,81934,70.32,2025-09-21 04:42:38.622,Credit Card
66235,37260,59.6,2025-11-15 18:11:10.869,Credit Card
66236,473,89.73,2025-08-25 18:21:46.967,PayPal
66237,2945,66.24,2025-12-09 03:41:52.262,Credit Card
66238,56412,49.43,2025-08-18 17:20:39.364,Credit Card
66239,39956,21.58,2025-03-03 06:29:14.680,Bank Transfer
66240,94962,64.44,2025-08-24 07:31:36.014,PayPal
66241,76365,78.96,2025-08-02 09:16:18.902,PayPal
66242,59782,99.41,2025-07-12 17:59:37.238,Cash
66243,26463,105.24,2026-02-01 07:09:26.240,Credit Card
66244,47760,149.1,2025-10-01 12:30:40.565,Cash
66245,97320,47.91,2025-04-12 12:16:06.369,Credit Card
66246,96546,73.72,2025-07-05 11:38:16.406,Cash
66247,76358,5.82,2026-01-21 00:59:52.803,PayPal
66248,76201,28.52,2025-09-07 13:22:25.221,PayPal
66249,13859,144.33,2026-02-11 15:21:13.905,Credit Card
66250,4445,11.35,2026-02-26 23:52:27.657,Credit Card
66251,65628,5.63,2025-08-15 08:13:25.245,PayPal
66252,27241,80.43,2025-07-10 14:58:16.974,Bank Transfer
66253,115,58.87,2025-07-07 11:02:03.317,PayPal
66254,93720,55.99,2025-06-24 00:00:11.629,Credit Card
66255,45089,67.32,2025-05-11 16:36:26.389,PayPal
66256,1981,64.66,2025-04-02 09:56:52.565,PayPal
66257,2934,74.58,2026-02-12 19:52:54.192,Bank Transfer
66258,35162,112.49,2025-06-21 02:38:56.836,Bank Transfer
66259,99837,129.6,2025-09-13 02:53:09.175,Cash
66260,90204,13.97,2025-06-03 19:59:58.444,Cash
66261,86272,36.27,2025-08-27 16:48:17.359,Cash
66262,35700,123.46,2025-09-16 01:48:00.441,Bank Transfer
66263,49243,11.29,2025-06-21 01:32:18.335,Cash
66264,40659,43.04,2025-08-20 13:13:23.548,Bank Transfer
66265,20333,79.97,2025-04-30 03:36:48.765,PayPal
66266,11430,84.6,2025-07-18 04:05:09.724,PayPal
66267,97416,6.99,2026-01-08 12:40:02.590,PayPal
66268,1460,88.25,2025-07-16 05:30:48.626,Credit Card
66269,37411,47.63,2025-08-16 12:40:32.707,Credit Card
66270,62821,133.88,2025-03-25 18:01:52.925,Cash
66271,48718,140.52,2025-06-10 08:18:27.696,Credit Card
66272,70808,14.77,2025-12-03 04:02:04.196,Cash
66273,7239,104.2,2025-06-17 19:21:43.365,Cash
66274,27546,59.73,2025-12-03 15:54:06.726,Cash
66275,56022,52.09,2025-07-30 21:53:49.587,Cash
66276,80866,137.98,2025-09-13 04:27:10.852,Credit Card
66277,42751,106.99,2025-05-20 05:35:50.586,PayPal
66278,44010,6.97,2025-09-13 16:56:09.412,Bank Transfer
66279,41278,66.81,2026-02-22 10:06:19.663,PayPal
66280,57684,93.97,2025-05-28 12:44:57.630,Cash
66281,36283,139.2,2025-12-24 08:02:19.363,Bank Transfer
66282,66330,111.73,2025-11-17 18:56:15.447,Bank Transfer
66283,3390,6.29,2025-09-30 15:07:05.601,Bank Transfer
66284,63039,127.33,2025-06-19 17:56:00.235,Bank Transfer
66285,1093,83.95,2025-04-15 08:59:49.372,Bank Transfer
66286,99601,87.65,2026-01-20 06:53:21.220,PayPal
66287,61992,70.51,2025-09-28 02:04:36.338,Bank Transfer
66288,44724,76.16,2025-09-24 02:15:51.670,Credit Card
66289,75554,98.16,2026-01-12 01:25:32.186,Bank Transfer
66290,24907,67.06,2025-09-28 18:32:49.742,Cash
66291,60806,148.08,2025-10-16 00:07:39.098,Cash
66292,32078,139.26,2025-08-26 08:37:03.912,PayPal
66293,20486,48.42,2025-07-08 18:00:51.375,PayPal
66294,21540,110.49,2026-01-08 18:04:00.613,Credit Card
66295,85456,12.4,2025-08-27 19:23:21.682,Credit Card
66296,38617,41.3,2025-12-25 07:01:23.108,PayPal
66297,26656,43.68,2026-01-19 02:08:12.980,Credit Card
66298,18058,75.48,2025-05-12 23:30:44.881,Bank Transfer
66299,11179,66.73,2025-04-08 21:59:47.954,Bank Transfer
66300,35316,146.95,2025-12-12 13:13:25.290,PayPal
66301,31541,116.71,2025-04-03 17:19:16.949,Credit Card
66302,84362,68.66,2025-08-31 15:36:56.465,Credit Card
66303,47559,18.61,2025-03-05 11:04:19.591,Credit Card
66304,47586,83.69,2025-04-15 22:29:19.623,PayPal
66305,71087,104.17,2025-09-02 18:17:55.123,Cash
66306,49562,87.72,2025-03-30 10:07:09.875,PayPal
66307,5119,138.9,2025-12-04 14:00:56.526,PayPal
66308,73349,17.42,2025-04-21 03:46:05.282,Credit Card
66309,3896,116.36,2025-12-11 19:38:34.236,PayPal
66310,45681,49.19,2025-04-27 20:27:16.835,Bank Transfer
66311,7390,83.45,2025-12-06 14:13:41.151,PayPal
66312,32756,142.36,2026-02-23 15:34:37.184,Credit Card
66313,53849,20.48,2025-04-16 10:29:13.482,PayPal
66314,90648,128.1,2025-12-05 15:43:00.270,Bank Transfer
66315,41432,64.06,2026-02-11 14:22:29.613,PayPal
66316,21035,77.43,2025-04-14 09:52:08.042,Bank Transfer
66317,31955,70.77,2025-09-09 23:21:21.932,Bank Transfer
66318,45563,55.16,2025-10-05 06:11:27.867,Bank Transfer
66319,62898,120.03,2025-11-12 23:04:41.731,PayPal
66320,25409,93.88,2026-01-07 18:20:24.787,PayPal
66321,36514,74.81,2025-04-08 22:00:22.657,Bank Transfer
66322,64216,7.66,2025-03-21 17:23:56.352,Credit Card
66323,65673,108.31,2025-04-13 17:37:54.486,Credit Card
66324,391,129.13,2025-09-30 05:06:47.111,Bank Transfer
66325,63577,51.61,2025-03-04 12:19:25.179,PayPal
66326,31419,40.51,2025-12-02 18:35:06.782,Credit Card
66327,48748,77.7,2025-12-14 14:59:07.324,Bank Transfer
66328,19322,56.52,2025-03-20 05:38:18.147,Credit Card
66329,73479,107.63,2026-02-22 01:44:23.500,Bank Transfer
66330,48795,51.72,2025-05-10 20:24:43.424,Cash
66331,85350,118.41,2025-08-02 03:54:02.953,PayPal
66332,53530,125.61,2025-06-14 22:47:36.916,Credit Card
66333,33903,137.82,2025-07-12 18:18:21.967,Credit Card
66334,25151,57.8,2025-09-03 12:50:25.240,Cash
66335,2224,85.68,2025-03-26 10:07:32.874,PayPal
66336,98781,53.37,2025-05-20 03:15:52.402,PayPal
66337,92023,57.12,2025-11-07 01:44:07.673,PayPal
66338,3628,68.62,2025-05-21 23:36:00.464,PayPal
66339,18644,122.88,2025-04-19 02:24:28.105,Cash
66340,54759,63.79,2025-08-01 04:03:10.041,Cash
66341,34309,12.24,2025-03-29 06:57:00.646,Credit Card
66342,8298,24.3,2025-11-18 19:05:43.042,Bank Transfer
66343,20494,134.4,2025-08-27 19:16:10.201,Credit Card
66344,24479,94.16,2025-08-28 18:23:23.523,Bank Transfer
66345,40340,34.19,2025-04-18 05:35:42.668,PayPal
66346,38992,143.19,2025-08-12 21:24:45.930,Cash
66347,95650,58.72,2025-04-04 21:42:46.019,Bank Transfer
66348,44102,140.83,2025-08-13 18:15:45.605,PayPal
66349,83985,133.83,2026-01-21 05:09:36.224,Bank Transfer
66350,41039,79.93,2025-03-28 13:51:14.453,PayPal
66351,20510,121.67,2025-11-19 20:40:52.519,PayPal
66352,48082,7.78,2025-04-26 16:52:47.569,Credit Card
66353,24563,131.28,2025-03-22 06:33:17.281,Bank Transfer
66354,56989,37.45,2025-04-05 01:37:38.591,PayPal
66355,79640,139.97,2026-01-03 10:05:14.822,PayPal
66356,46399,22.93,2025-12-11 12:38:00.309,Cash
66357,81900,56.12,2025-08-21 14:57:31.249,Cash
66358,71247,132.35,2025-08-13 17:26:25.352,Bank Transfer
66359,32299,135.92,2025-03-25 22:09:45.328,Credit Card
66360,30971,85.41,2025-04-13 05:36:10.252,Cash
66361,11609,142.43,2025-03-25 10:29:53.294,Cash
66362,57349,13.49,2025-04-13 01:41:00.442,Cash
66363,33512,67.7,2025-06-15 16:36:59.820,PayPal
66364,23270,54.81,2025-11-11 03:08:55.647,Cash
66365,8077,136.36,2025-11-17 07:35:47.525,Credit Card
66366,62032,96.41,2025-08-10 08:25:42.086,Cash
66367,70025,128.4,2025-03-27 08:09:08.600,PayPal
66368,56095,48.32,2025-03-28 01:40:21.425,Credit Card
66369,21246,44.87,2025-10-27 14:51:25.291,PayPal
66370,70927,140.38,2025-11-22 22:17:27.058,Credit Card
66371,41753,54.56,2025-07-31 05:18:45.778,Bank Transfer
66372,22640,135.42,2025-07-09 04:06:42.694,Bank Transfer
66373,13803,31.73,2025-12-14 11:07:41.657,Cash
66374,72559,129.12,2025-12-17 20:11:29.823,Cash
66375,99867,105.95,2025-10-09 23:24:50.679,Credit Card
66376,15659,131.1,2025-09-03 12:01:44.282,PayPal
66377,98562,11.44,2026-01-09 11:34:54.260,PayPal
66378,39943,76.43,2025-09-16 03:51:04.018,PayPal
66379,3274,83.73,2025-08-21 17:10:01.076,Cash
66380,63556,69.75,2025-03-12 09:16:37.957,Credit Card
66381,17287,50.21,2025-12-21 11:34:07.428,Bank Transfer
66382,87185,95.08,2025-05-15 08:46:04.783,Cash
66383,33787,108.83,2025-07-26 10:36:12.339,Credit Card
66384,71256,96.61,2025-04-23 18:31:53.791,PayPal
66385,80390,96.39,2025-11-06 01:24:57.322,PayPal
66386,65448,119.15,2025-08-03 12:28:35.037,Credit Card
66387,27870,96.07,2025-10-09 02:51:30.243,Credit Card
66388,93055,91.99,2025-12-31 14:12:18.635,PayPal
66389,22866,36.22,2025-09-17 17:55:31.599,Bank Transfer
66390,61577,80.98,2025-08-26 09:07:09.616,Bank Transfer
66391,66189,59.99,2026-01-04 15:39:36.224,Cash
66392,39017,101.97,2025-10-05 19:22:26.799,Credit Card
66393,46143,76.85,2025-03-08 01:27:55.539,Bank Transfer
66394,41697,122.03,2025-07-24 16:59:46.664,Credit Card
66395,65992,75.43,2025-08-11 19:32:41.725,Cash
66396,70356,70.53,2025-08-20 10:40:42.557,Credit Card
66397,69953,101.46,2025-07-22 19:33:08.668,Credit Card
66398,5790,43.87,2026-02-19 04:46:42.994,Bank Transfer
66399,90142,115.05,2025-04-22 18:57:26.504,Bank Transfer
66400,54375,149.32,2025-06-26 13:23:50.890,PayPal
66401,96429,84.92,2025-08-15 23:04:44.144,Credit Card
66402,65481,110.31,2025-08-17 04:27:21.668,Bank Transfer
66403,59043,85.47,2025-08-30 23:12:11.266,Cash
66404,46161,139.11,2025-04-11 09:54:59.547,Credit Card
66405,62762,76.24,2025-12-27 16:31:56.211,Cash
66406,84360,99.59,2026-01-22 02:17:12.002,Cash
66407,86749,19.81,2025-09-13 02:54:03.719,Bank Transfer
66408,84638,127.32,2025-12-05 16:14:38.163,Credit Card
66409,75379,95.98,2025-09-27 21:27:31.421,PayPal
66410,25760,113.76,2025-06-10 20:07:36.786,Cash
66411,68226,144.83,2025-03-14 09:39:31.639,Cash
66412,26806,87.39,2025-07-12 02:00:57.429,Bank Transfer
66413,93172,119.08,2026-02-16 18:40:56.962,Cash
66414,70264,39.42,2025-10-02 17:29:09.334,Credit Card
66415,73584,145.84,2026-01-14 20:08:17.403,Bank Transfer
66416,82150,58.38,2025-07-03 06:13:02.785,Bank Transfer
66417,21766,121.81,2025-11-04 16:57:25.256,Bank Transfer
66418,61302,94.39,2026-02-13 18:50:47.931,Bank Transfer
66419,21658,135.28,2026-01-07 13:57:25.695,PayPal
66420,98858,113.33,2025-10-28 20:16:53.783,Bank Transfer
66421,75192,58.94,2025-12-13 15:49:03.184,Bank Transfer
66422,16525,121.43,2026-01-25 16:27:02.072,Cash
66423,2890,90.93,2025-06-17 07:53:07.067,Bank Transfer
66424,48302,65.3,2025-09-06 22:29:15.749,Credit Card
66425,26183,90.47,2025-11-29 04:13:14.708,Cash
66426,15901,97.85,2025-08-21 20:26:05.361,Bank Transfer
66427,14984,93.57,2025-11-13 20:32:46.650,PayPal
66428,51749,50.23,2025-06-25 04:27:48.166,Cash
66429,70288,31.8,2025-06-21 05:23:27.873,PayPal
66430,86895,102.36,2025-03-14 18:31:08.742,PayPal
66431,47065,66.09,2025-03-27 02:40:26.725,PayPal
66432,19900,68.35,2026-02-20 01:12:10.446,PayPal
66433,98544,99.67,2025-07-07 00:39:36.491,PayPal
66434,6907,120.39,2025-03-31 14:41:05.031,Credit Card
66435,98827,54.82,2026-01-25 03:08:18.885,Bank Transfer
66436,79687,13.46,2026-01-06 10:41:12.139,Cash
66437,22610,14.47,2026-01-24 14:42:19.874,Bank Transfer
66438,39561,44.06,2025-08-05 17:13:09.416,Bank Transfer
66439,83377,27.65,2025-11-03 12:08:12.682,PayPal
66440,79225,63.3,2025-09-23 14:47:05.767,PayPal
66441,65155,26.78,2025-08-14 03:32:23.514,Bank Transfer
66442,71545,42.29,2025-09-24 23:36:26.644,Bank Transfer
66443,23431,108.38,2025-05-29 14:51:34.703,Bank Transfer
66444,42256,51.67,2025-04-29 04:56:55.488,Cash
66445,30844,127.8,2025-07-21 20:36:09.890,Credit Card
66446,65745,130.93,2026-01-11 22:21:36.921,Cash
66447,50629,29.92,2026-01-04 16:59:12.636,Bank Transfer
66448,23059,117.5,2025-06-13 05:22:37.031,Cash
66449,43550,84.83,2025-06-30 17:03:04.596,Credit Card
66450,75189,57.6,2025-12-30 05:36:55.945,Cash
66451,72004,49.96,2025-05-03 09:28:03.156,Credit Card
66452,7758,105.22,2025-03-11 04:18:10.325,Bank Transfer
66453,94666,97.07,2026-01-25 09:23:24.973,PayPal
66454,71121,34.66,2025-06-23 03:51:18.093,Bank Transfer
66455,84157,108.6,2025-06-03 09:33:41.214,Credit Card
66456,67167,32.82,2025-11-13 03:45:11.572,PayPal
66457,83786,71.53,2025-12-26 04:04:43.364,Cash
66458,54708,42.19,2025-03-22 14:48:29.697,Bank Transfer
66459,4189,70.57,2025-07-07 01:38:05.961,PayPal
66460,56741,14.75,2025-03-22 17:21:24.457,Cash
66461,14301,117.36,2025-10-19 04:28:45.420,Bank Transfer
66462,38675,135.92,2025-11-30 21:51:20.821,Cash
66463,51173,134.76,2025-04-23 16:31:38.384,Credit Card
66464,27957,68.43,2025-06-12 23:59:56.475,PayPal
