ShipmentID,TrackingNumber,SenderID,ReceiverID,OriginHubID,DestinationHubID,CreatedDate,PromisedDeliveryDate,DeliveredDate,ServiceType,PackageWeight_KG,PackageVolume_CM3,DeclaredValue,ShippingFee,StatusID,MaterialID,FinalFailureReasonID
79829,TRK-359213925,2949,90728,6,10,2025-06-12 00:00:00.000,2025-06-19 00:00:00.000,2025-06-18 00:00:00.000,Standard,14.69,8138.44,825.42,141.04,5,92,
79830,TRK-898998204,45217,24459,12,8,2026-01-23 00:00:00.000,2026-01-26 00:00:00.000,2026-01-26 00:00:00.000,Express,22.08,9205.57,605.45,81.1,5,32,
79831,TRK-777407202,29807,10435,11,4,2025-11-29 00:00:00.000,2025-12-06 00:00:00.000,2025-12-10 00:00:00.000,Standard,5.38,9421.5,987.61,21.1,5,19,
79832,TRK-766175826,43464,48884,5,1,2026-02-15 00:00:00.000,2026-02-22 00:00:00.000,2026-02-26 00:00:00.000,Standard,36.13,5020.54,975.17,106.62,5,13,
79833,TRK-510677346,7698,34866,3,4,2025-12-18 00:00:00.000,2025-12-25 00:00:00.000,2025-12-25 00:00:00.000,Standard,4.01,5408.01,512.76,67.27,5,48,
79834,TRK-618140517,69039,45596,8,8,2025-08-25 00:00:00.000,2025-09-01 00:00:00.000,2025-08-31 00:00:00.000,Standard,18.67,3794.8,1181.02,142.52,5,51,
79835,TRK-168203040,21896,36865,10,2,2026-02-15 00:00:00.000,2026-02-18 00:00:00.000,2026-02-17 00:00:00.000,Express,33.19,2067.9,751.89,31.74,5,55,
79836,TRK-941478982,23107,65863,4,8,2025-10-06 00:00:00.000,2025-10-13 00:00:00.000,2025-10-16 00:00:00.000,Standard,20.89,275.82,101.68,114.72,5,58,
79837,TRK-802826961,97833,94797,2,5,2025-12-08 00:00:00.000,2025-12-11 00:00:00.000,2025-12-11 00:00:00.000,Express,22.68,5269.31,1636.6,116.14,5,8,
79838,TRK-558514538,35876,58428,12,6,2025-06-15 00:00:00.000,2025-06-22 00:00:00.000,,Standard,39.71,7209.93,869.55,135.7,6,9,4
79839,TRK-191813410,79275,96677,12,3,2025-03-09 00:00:00.000,2025-03-16 00:00:00.000,2025-03-15 00:00:00.000,Standard,10.3,8231.54,1286.49,51.08,5,87,
79840,TRK-319394497,47372,5051,7,5,2025-12-24 00:00:00.000,2025-12-31 00:00:00.000,2026-01-03 00:00:00.000,Standard,2.35,8525.33,1424.67,139.23,5,80,
79841,TRK-914602110,56736,18760,6,6,2025-04-06 00:00:00.000,2025-04-07 00:00:00.000,2025-04-08 00:00:00.000,Same-Day,2.2,5099.85,1469.73,116.59,5,10,
79842,TRK-331908713,11005,99077,2,9,2025-03-19 00:00:00.000,2025-03-26 00:00:00.000,2025-03-26 00:00:00.000,Standard,23.66,3669.82,403.39,18.87,5,66,
79843,TRK-443300199,83696,4750,12,11,2025-10-03 00:00:00.000,2025-10-10 00:00:00.000,2025-10-14 00:00:00.000,Standard,27.85,3557.3,1261.04,96.33,5,60,
79844,TRK-410815235,51397,89504,6,2,2025-04-18 00:00:00.000,2025-04-25 00:00:00.000,2025-04-27 00:00:00.000,Standard,14.04,4939.19,1606.85,138.15,5,16,
79845,TRK-742124698,79097,24877,11,12,2026-02-07 00:00:00.000,2026-02-14 00:00:00.000,2026-02-14 00:00:00.000,Standard,40.71,4886.28,1578.48,145.65,5,60,
79846,TRK-356255859,12496,42795,11,12,2025-04-08 00:00:00.000,2025-04-15 00:00:00.000,,Standard,36.9,5460.79,1132.39,146.39,6,15,4
79847,TRK-296084098,91947,22637,12,2,2025-08-22 00:00:00.000,2025-08-29 00:00:00.000,2025-08-29 00:00:00.000,Standard,23.43,2724.82,912.75,76.37,5,1,
79848,TRK-48341106,870,64696,1,8,2025-07-26 00:00:00.000,2025-08-02 00:00:00.000,2025-08-01 00:00:00.000,Standard,32.67,1225.64,435.42,32.52,5,35,
79849,TRK-135373157,73151,71390,8,5,2025-11-02 00:00:00.000,2025-11-05 00:00:00.000,2025-11-07 00:00:00.000,Express,44.91,7702.27,1944.14,97.64,5,43,
79850,TRK-223085682,17285,70220,12,10,2026-01-19 00:00:00.000,2026-01-26 00:00:00.000,2026-01-25 00:00:00.000,Standard,36.21,7838.61,761.42,123.89,5,92,
79851,TRK-887560748,80600,24136,1,12,2025-08-21 00:00:00.000,2025-08-22 00:00:00.000,2025-08-21 00:00:00.000,Same-Day,22.39,2044.7,1456.61,121.89,5,79,
79852,TRK-599797354,943,97435,9,11,2025-09-21 00:00:00.000,2025-09-28 00:00:00.000,2025-09-28 00:00:00.000,Standard,1.32,3338.81,546.74,19.16,5,74,
79853,TRK-676241585,59155,35333,1,8,2025-10-06 00:00:00.000,2025-10-13 00:00:00.000,2025-10-12 00:00:00.000,Standard,1.33,399.03,430.18,117.93,5,77,
79854,TRK-685160319,22378,32468,12,11,2025-03-27 00:00:00.000,2025-04-03 00:00:00.000,2025-04-02 00:00:00.000,Standard,20.83,2912.0,1932.15,29.4,5,21,
79855,TRK-454142797,37999,4231,3,1,2025-03-31 00:00:00.000,2025-04-07 00:00:00.000,2025-04-07 00:00:00.000,Standard,9.4,8788.15,377.91,94.82,5,92,
79856,TRK-76399604,26886,39562,10,12,2025-05-26 00:00:00.000,2025-05-29 00:00:00.000,2025-05-29 00:00:00.000,Express,31.37,7186.01,1156.67,100.01,5,6,
79857,TRK-612947334,40310,14790,9,6,2025-04-19 00:00:00.000,2025-04-26 00:00:00.000,,Standard,45.93,2371.25,530.38,71.39,6,61,1
79858,TRK-164538293,23061,32558,6,7,2025-09-16 00:00:00.000,2025-09-23 00:00:00.000,2025-09-22 00:00:00.000,Standard,36.91,2699.0,1900.13,22.06,5,11,
79859,TRK-838441443,53698,11117,5,9,2025-11-03 00:00:00.000,2025-11-06 00:00:00.000,2025-11-05 00:00:00.000,Express,41.36,1466.32,294.07,64.9,5,67,
79860,TRK-248192831,15905,6572,10,11,2025-11-25 00:00:00.000,2025-12-02 00:00:00.000,2025-12-02 00:00:00.000,Standard,42.21,6048.47,1026.13,12.28,5,78,
79861,TRK-820503910,5516,76812,6,6,2025-10-30 00:00:00.000,2025-11-02 00:00:00.000,2025-11-02 00:00:00.000,Express,26.2,1482.66,1173.76,72.28,5,71,
79862,TRK-415926573,80708,77054,2,10,2025-09-02 00:00:00.000,2025-09-09 00:00:00.000,2025-09-08 00:00:00.000,Standard,16.54,4971.41,738.07,143.07,5,86,
79863,TRK-663867751,14846,39276,10,6,2025-11-29 00:00:00.000,2025-12-02 00:00:00.000,,Express,8.01,3198.8,134.65,29.34,6,3,5
79864,TRK-390748615,82409,33928,4,6,2025-06-05 00:00:00.000,2025-06-12 00:00:00.000,2025-06-11 00:00:00.000,Standard,40.24,1027.34,1390.41,145.05,5,20,
79865,TRK-217508366,37411,27861,12,11,2026-02-25 00:00:00.000,2026-03-04 00:00:00.000,2026-03-03 00:00:00.000,Standard,23.82,5113.33,449.29,56.42,5,23,
79866,TRK-52672328,59310,11095,3,8,2025-04-01 00:00:00.000,2025-04-02 00:00:00.000,2025-04-04 00:00:00.000,Same-Day,35.18,3964.0,21.27,149.66,5,11,
79867,TRK-786565966,82503,63399,5,9,2025-11-12 00:00:00.000,2025-11-19 00:00:00.000,,Standard,49.45,5857.6,1536.42,57.23,6,32,19
79868,TRK-443963426,91771,81483,4,4,2025-06-25 00:00:00.000,2025-07-02 00:00:00.000,2025-07-01 00:00:00.000,Standard,34.99,2883.86,1881.83,138.24,5,14,
79869,TRK-579362058,77181,39099,6,9,2025-09-25 00:00:00.000,2025-10-02 00:00:00.000,2025-10-02 00:00:00.000,Standard,35.25,6947.08,777.35,17.5,5,72,
79870,TRK-461289751,33608,46893,4,10,2025-12-22 00:00:00.000,2025-12-29 00:00:00.000,2025-12-28 00:00:00.000,Standard,8.98,1314.19,416.03,69.67,5,75,
79871,TRK-111779521,37426,32515,3,7,2025-11-06 00:00:00.000,2025-11-13 00:00:00.000,2025-11-16 00:00:00.000,Standard,33.14,6474.5,367.32,117.68,5,83,
79872,TRK-632986030,301,23884,9,2,2025-11-06 00:00:00.000,2025-11-13 00:00:00.000,2025-11-12 00:00:00.000,Standard,22.67,3566.87,1582.3,86.98,5,51,
79873,TRK-776741840,90561,82174,3,10,2025-08-05 00:00:00.000,2025-08-12 00:00:00.000,2025-08-12 00:00:00.000,Standard,26.1,8349.11,379.23,92.66,5,5,
79874,TRK-547389050,66248,42826,8,8,2025-11-11 00:00:00.000,2025-11-18 00:00:00.000,2025-11-17 00:00:00.000,Standard,19.59,5187.55,1810.56,52.08,5,41,
79875,TRK-556202522,9692,37130,9,4,2025-07-01 00:00:00.000,2025-07-08 00:00:00.000,2025-07-07 00:00:00.000,Standard,10.47,9374.97,1454.93,6.54,5,5,
79876,TRK-337139922,98807,9238,8,2,2025-06-10 00:00:00.000,2025-06-17 00:00:00.000,2025-06-16 00:00:00.000,Standard,22.36,7388.7,923.58,57.49,5,25,
79877,TRK-694011753,93030,52571,8,1,2026-02-19 00:00:00.000,2026-02-20 00:00:00.000,2026-02-20 00:00:00.000,Same-Day,37.34,482.96,623.49,116.92,5,40,
79878,TRK-586887067,96777,40458,12,2,2025-07-09 00:00:00.000,2025-07-16 00:00:00.000,2025-07-16 00:00:00.000,Standard,23.62,1466.25,104.2,144.75,5,50,
79879,TRK-486112406,53568,46801,1,1,2025-11-06 00:00:00.000,2025-11-13 00:00:00.000,2025-11-12 00:00:00.000,Standard,15.28,445.93,1257.17,72.67,5,14,
79880,TRK-207306278,46116,34026,8,4,2025-11-23 00:00:00.000,2025-11-26 00:00:00.000,2025-11-26 00:00:00.000,Express,37.75,8325.17,474.42,30.65,5,82,
79881,TRK-421185692,18609,69309,5,8,2025-07-08 00:00:00.000,2025-07-15 00:00:00.000,2025-07-15 00:00:00.000,Standard,45.18,8791.82,1718.18,88.18,5,12,
79882,TRK-507328534,82998,35920,9,6,2025-12-16 00:00:00.000,2025-12-19 00:00:00.000,2025-12-21 00:00:00.000,Express,45.0,1493.09,447.64,46.93,5,61,
79883,TRK-572885636,8631,82532,7,11,2025-09-27 00:00:00.000,2025-10-04 00:00:00.000,2025-10-03 00:00:00.000,Standard,16.15,2357.58,1643.3,13.37,5,31,
79884,TRK-607463502,24688,87277,6,5,2025-07-11 00:00:00.000,2025-07-18 00:00:00.000,2025-07-17 00:00:00.000,Standard,45.79,5154.75,571.67,61.72,5,38,
79885,TRK-235081580,70417,91002,7,8,2026-02-01 00:00:00.000,2026-02-08 00:00:00.000,2026-02-08 00:00:00.000,Standard,14.07,7469.1,104.79,99.46,5,12,
79886,TRK-584825547,74998,13531,7,9,2026-02-23 00:00:00.000,2026-03-02 00:00:00.000,2026-03-01 00:00:00.000,Standard,18.68,4703.28,921.32,146.58,5,62,
79887,TRK-102976874,2039,77172,7,4,2026-02-04 00:00:00.000,2026-02-11 00:00:00.000,2026-02-10 00:00:00.000,Standard,1.47,9163.68,818.63,47.99,5,91,
79888,TRK-773473798,14312,22104,5,5,2025-04-12 00:00:00.000,2025-04-19 00:00:00.000,2025-04-18 00:00:00.000,Standard,18.48,8878.26,1540.8,142.91,5,33,
79889,TRK-646390715,39959,38089,12,9,2025-05-19 00:00:00.000,2025-05-26 00:00:00.000,2025-05-26 00:00:00.000,Standard,16.34,1450.97,580.5,115.46,5,12,
79890,TRK-294141086,38079,93348,1,12,2026-01-06 00:00:00.000,2026-01-07 00:00:00.000,2026-01-07 00:00:00.000,Same-Day,14.52,6450.84,1582.5,52.69,5,36,
79891,TRK-652857948,67046,22644,3,10,2026-02-07 00:00:00.000,2026-02-14 00:00:00.000,2026-02-13 00:00:00.000,Standard,25.45,1365.08,839.0,106.55,5,53,
79892,TRK-256531727,65015,85774,5,3,2025-08-17 00:00:00.000,2025-08-24 00:00:00.000,2025-08-28 00:00:00.000,Standard,37.92,6873.34,1827.96,104.02,5,45,
79893,TRK-601976186,47966,74921,7,2,2025-03-31 00:00:00.000,2025-04-07 00:00:00.000,2025-04-07 00:00:00.000,Standard,25.0,8517.09,389.18,126.01,5,47,
79894,TRK-379178745,66,63135,6,3,2025-03-04 00:00:00.000,2025-03-11 00:00:00.000,2025-03-10 00:00:00.000,Standard,36.48,3015.87,1122.93,135.94,5,39,
79895,TRK-914161297,60633,1058,12,2,2026-01-23 00:00:00.000,2026-01-30 00:00:00.000,,Standard,40.01,5738.0,1991.01,49.11,6,42,16
79896,TRK-218323586,64006,61180,5,10,2025-05-02 00:00:00.000,2025-05-03 00:00:00.000,2025-05-02 00:00:00.000,Same-Day,2.46,115.53,1166.93,112.52,5,11,
79897,TRK-589961929,78196,88612,4,4,2025-03-31 00:00:00.000,2025-04-01 00:00:00.000,,Same-Day,39.68,6955.72,782.06,141.07,6,24,20
79898,TRK-24551412,59889,34551,11,11,2025-09-26 00:00:00.000,2025-10-03 00:00:00.000,2025-10-03 00:00:00.000,Standard,46.69,6450.99,55.95,65.73,5,32,
79899,TRK-513277836,81527,39312,11,3,2026-02-15 00:00:00.000,2026-02-22 00:00:00.000,,Standard,26.95,783.44,1388.02,39.35,6,27,4
79900,TRK-479684729,34096,63628,3,10,2025-03-15 00:00:00.000,2025-03-16 00:00:00.000,2025-03-18 00:00:00.000,Same-Day,25.16,6747.45,137.01,53.24,5,44,
79901,TRK-750041639,60999,38808,12,5,2025-11-09 00:00:00.000,2025-11-10 00:00:00.000,2025-11-10 00:00:00.000,Same-Day,45.19,7756.34,1864.45,127.82,5,47,
79902,TRK-676900271,87328,91143,6,5,2025-10-29 00:00:00.000,2025-11-01 00:00:00.000,2025-10-31 00:00:00.000,Express,19.34,6118.8,822.09,128.3,5,76,
79903,TRK-499986046,38949,16303,1,5,2025-11-03 00:00:00.000,2025-11-10 00:00:00.000,,Standard,7.02,3324.73,1761.74,14.04,6,10,6
79904,TRK-784887298,79396,25611,5,4,2025-11-09 00:00:00.000,2025-11-16 00:00:00.000,2025-11-15 00:00:00.000,Standard,12.93,385.9,424.36,38.47,5,54,
79905,TRK-720639152,68802,33856,12,6,2025-12-13 00:00:00.000,2025-12-20 00:00:00.000,2025-12-20 00:00:00.000,Standard,49.61,8607.63,628.09,107.29,5,97,
79906,TRK-322649057,23314,44155,2,5,2026-02-19 00:00:00.000,2026-02-26 00:00:00.000,2026-02-26 00:00:00.000,Standard,2.99,6428.96,1069.05,63.11,5,39,
79907,TRK-721303500,38797,95533,2,11,2025-06-16 00:00:00.000,2025-06-19 00:00:00.000,2025-06-19 00:00:00.000,Express,19.92,2791.44,1781.65,103.68,5,96,
79908,TRK-925886921,475,16361,9,3,2025-11-03 00:00:00.000,2025-11-06 00:00:00.000,2025-11-09 00:00:00.000,Express,41.89,4762.35,1706.94,32.85,5,80,
79909,TRK-388405054,71665,4348,2,4,2025-12-23 00:00:00.000,2025-12-30 00:00:00.000,,Standard,25.93,3465.87,741.96,143.47,6,12,4
79910,TRK-295148591,75314,24154,2,6,2025-12-08 00:00:00.000,2025-12-09 00:00:00.000,2025-12-12 00:00:00.000,Same-Day,36.29,1025.44,917.51,8.81,5,45,
79911,TRK-141669627,15961,94927,3,3,2025-06-16 00:00:00.000,2025-06-23 00:00:00.000,2025-06-23 00:00:00.000,Standard,17.47,8602.82,945.24,54.22,5,84,
79912,TRK-880658932,55014,88991,8,8,2025-05-23 00:00:00.000,2025-05-30 00:00:00.000,,Standard,24.6,3702.74,1319.85,24.59,6,53,1
79913,TRK-880075594,62959,870,3,6,2025-12-09 00:00:00.000,2025-12-12 00:00:00.000,2025-12-11 00:00:00.000,Express,44.26,8925.9,1995.73,55.23,5,52,
79914,TRK-934030029,79326,4355,2,8,2025-10-03 00:00:00.000,2025-10-10 00:00:00.000,2025-10-10 00:00:00.000,Standard,40.38,6018.54,773.7,51.49,5,25,
79915,TRK-384537920,91126,1318,4,9,2025-07-26 00:00:00.000,2025-08-02 00:00:00.000,,Standard,15.43,4602.05,1921.83,115.28,6,4,3
79916,TRK-154421236,84043,18435,8,6,2025-10-03 00:00:00.000,2025-10-06 00:00:00.000,2025-10-05 00:00:00.000,Express,40.98,3536.88,444.12,26.73,5,89,
79917,TRK-294246929,88142,57112,3,4,2025-08-13 00:00:00.000,2025-08-16 00:00:00.000,,Express,23.26,2629.99,1430.45,17.85,6,26,15
79918,TRK-758078450,24438,65130,1,2,2026-01-08 00:00:00.000,2026-01-09 00:00:00.000,,Same-Day,33.22,2071.35,,45.21,6,49,4
79919,TRK-3807269,17883,89666,6,6,2025-03-21 00:00:00.000,2025-03-28 00:00:00.000,2025-03-28 00:00:00.000,Standard,6.89,8215.5,1161.06,83.32,5,26,
79920,TRK-547286700,36847,26780,3,6,2025-06-18 00:00:00.000,2025-06-25 00:00:00.000,2025-06-25 00:00:00.000,Standard,10.06,2634.22,766.67,30.96,5,30,
79921,TRK-493764382,61204,44709,8,2,2025-12-23 00:00:00.000,2025-12-30 00:00:00.000,2025-12-31 00:00:00.000,Standard,26.05,7273.63,1921.7,56.35,5,66,
79922,TRK-154898235,24021,25921,1,3,2025-04-06 00:00:00.000,2025-04-13 00:00:00.000,2025-04-13 00:00:00.000,Standard,5.1,2817.6,861.24,69.57,5,53,
79923,TRK-450968349,77095,72046,12,11,2025-12-18 00:00:00.000,2025-12-19 00:00:00.000,2025-12-19 00:00:00.000,Same-Day,18.32,2005.48,1303.17,34.44,5,92,
79924,TRK-159681955,90554,55869,1,11,2025-04-27 00:00:00.000,2025-04-28 00:00:00.000,2025-04-30 00:00:00.000,Same-Day,34.47,9271.08,240.73,10.8,5,40,
79925,TRK-280620531,64804,95785,3,9,2025-07-26 00:00:00.000,2025-07-29 00:00:00.000,,Express,34.38,8739.97,516.06,25.9,6,66,4
79926,TRK-878492183,13045,14561,7,3,2025-04-13 00:00:00.000,2025-04-14 00:00:00.000,2025-04-17 00:00:00.000,Same-Day,27.3,7845.62,599.74,17.3,5,52,
79927,TRK-982574159,91045,67510,1,12,2025-04-06 00:00:00.000,2025-04-09 00:00:00.000,,Express,37.73,2754.45,1452.13,48.54,6,43,1
79928,TRK-772464001,96984,21548,4,5,2025-05-08 00:00:00.000,2025-05-11 00:00:00.000,2025-05-12 00:00:00.000,Express,21.64,5994.15,1164.65,44.84,5,3,
79929,TRK-855939392,43760,5174,4,5,2025-10-03 00:00:00.000,2025-10-06 00:00:00.000,2025-10-05 00:00:00.000,Express,16.95,1556.58,1821.64,72.91,5,7,
79930,TRK-191356318,64859,10234,4,8,2025-03-27 00:00:00.000,2025-03-30 00:00:00.000,2025-04-02 00:00:00.000,Express,41.72,9979.66,783.18,125.04,5,58,
79931,TRK-542530808,63900,72471,1,5,2025-11-29 00:00:00.000,2025-12-06 00:00:00.000,2025-12-06 00:00:00.000,Standard,29.33,4212.37,586.08,90.82,5,38,
79932,TRK-885075388,23673,39021,4,3,2025-04-27 00:00:00.000,2025-05-04 00:00:00.000,2025-05-08 00:00:00.000,Standard,13.06,8780.3,456.66,115.36,5,34,
79933,TRK-999748015,13063,5056,11,7,2025-12-06 00:00:00.000,2025-12-07 00:00:00.000,,Same-Day,28.08,4536.47,224.57,108.08,6,27,4
79934,TRK-519780164,84521,57635,6,10,2025-06-02 00:00:00.000,2025-06-09 00:00:00.000,2025-06-08 00:00:00.000,Standard,35.94,1163.29,682.71,143.58,5,42,
79935,TRK-681600069,32208,39318,7,7,2025-08-21 00:00:00.000,2025-08-24 00:00:00.000,2025-08-24 00:00:00.000,Express,38.11,517.55,669.07,81.69,5,23,
79936,TRK-193918172,13843,12649,9,5,2026-01-05 00:00:00.000,2026-01-12 00:00:00.000,2026-01-11 00:00:00.000,Standard,11.12,4112.73,177.91,68.22,5,41,
79937,TRK-101984293,27323,28589,10,8,2025-04-04 00:00:00.000,2025-04-11 00:00:00.000,2025-04-10 00:00:00.000,Standard,4.71,7797.44,371.19,31.5,5,84,
79938,TRK-182838917,5265,99312,5,6,2025-07-15 00:00:00.000,2025-07-18 00:00:00.000,2025-07-17 00:00:00.000,Express,11.72,5698.29,1065.47,34.07,5,1,
79939,TRK-518746862,64734,30485,12,2,2025-10-20 00:00:00.000,2025-10-23 00:00:00.000,2025-10-22 00:00:00.000,Express,6.15,2143.35,1071.29,18.99,5,9,
79940,TRK-260023055,30408,24100,5,7,2025-12-17 00:00:00.000,2025-12-18 00:00:00.000,2025-12-19 00:00:00.000,Same-Day,22.89,2930.85,1280.75,52.3,5,73,
79941,TRK-963956092,59308,41451,7,3,2025-07-20 00:00:00.000,2025-07-27 00:00:00.000,,Standard,4.71,1768.59,436.13,111.32,6,12,19
79942,TRK-123306717,79685,51593,12,8,2025-03-21 00:00:00.000,2025-03-22 00:00:00.000,,Same-Day,39.76,188.51,730.14,108.21,6,53,2
79943,TRK-64911201,62974,95983,2,6,2025-11-15 00:00:00.000,2025-11-22 00:00:00.000,2025-11-23 00:00:00.000,Standard,25.14,5807.53,122.28,96.58,5,47,
79944,TRK-88840191,80879,44782,2,3,2025-10-24 00:00:00.000,2025-10-31 00:00:00.000,2025-11-04 00:00:00.000,Standard,13.53,496.05,1004.49,-53.58,5,30,
79945,TRK-355169106,69458,13426,1,5,2025-11-11 00:00:00.000,2025-11-18 00:00:00.000,2025-11-18 00:00:00.000,Standard,19.16,6127.04,1533.4,7.91,5,51,
79946,TRK-224781553,66093,7999,1,5,2025-05-28 00:00:00.000,2025-06-04 00:00:00.000,2025-06-04 00:00:00.000,Standard,40.8,6485.81,782.34,135.0,5,34,
79947,TRK-360580169,26168,30897,12,6,2025-06-04 00:00:00.000,2025-06-11 00:00:00.000,2025-06-11 00:00:00.000,Standard,27.67,8281.35,295.06,66.77,5,60,
79948,TRK-117239867,47049,89307,9,12,2025-12-22 00:00:00.000,2025-12-23 00:00:00.000,2025-12-23 00:00:00.000,Same-Day,17.87,8189.58,940.86,47.68,5,3,
79949,TRK-713507773,83154,70031,10,4,2025-11-03 00:00:00.000,2025-11-04 00:00:00.000,2025-11-03 00:00:00.000,Same-Day,26.14,7654.05,1483.08,42.53,5,51,
79950,TRK-896276090,7754,20257,8,2,2026-02-18 00:00:00.000,2026-02-21 00:00:00.000,2026-02-20 00:00:00.000,Express,40.52,1345.36,135.92,67.36,5,84,
79951,TRK-73649399,60549,28478,3,9,2025-12-09 00:00:00.000,2025-12-16 00:00:00.000,2025-12-16 00:00:00.000,Standard,42.5,1204.13,66.78,76.35,5,56,
79952,TRK-977603362,29181,92948,4,6,2026-01-12 00:00:00.000,2026-01-15 00:00:00.000,2026-01-16 00:00:00.000,Express,2.95,5788.28,1476.44,46.82,5,79,
79953,TRK-5959869,62230,95403,6,8,2025-06-27 00:00:00.000,2025-06-30 00:00:00.000,2025-06-30 00:00:00.000,Express,35.97,796.52,,38.94,5,55,
79954,TRK-595019456,79904,99798,5,8,2025-08-22 00:00:00.000,2025-08-29 00:00:00.000,2025-08-29 00:00:00.000,Standard,3.46,1448.08,1550.84,122.43,5,81,
79955,TRK-357375459,64019,64795,2,12,2025-08-22 00:00:00.000,2025-08-29 00:00:00.000,2025-09-02 00:00:00.000,Standard,19.81,394.9,1224.86,114.65,5,100,
79956,TRK-510394113,74802,66292,5,1,2025-08-25 00:00:00.000,2025-09-01 00:00:00.000,2025-09-01 00:00:00.000,Standard,23.78,7814.68,323.76,95.02,5,87,
79957,TRK-439669163,58530,87931,11,11,2025-03-17 00:00:00.000,2025-03-18 00:00:00.000,2025-03-17 00:00:00.000,Same-Day,37.16,1003.94,957.32,78.12,5,62,
79958,TRK-987086034,87136,89805,6,3,2025-11-12 00:00:00.000,2025-11-19 00:00:00.000,2025-11-19 00:00:00.000,Standard,23.79,3252.86,62.04,76.8,5,63,
79959,TRK-289708132,89962,95517,9,9,2025-03-24 00:00:00.000,2025-03-27 00:00:00.000,,Express,27.4,9515.1,305.24,32.31,6,65,8
79960,TRK-511056829,22985,55372,8,2,2025-06-02 00:00:00.000,2025-06-09 00:00:00.000,2025-06-08 00:00:00.000,Standard,11.44,2094.18,239.89,9.28,5,81,
79961,TRK-534800476,90738,21298,10,12,2025-09-04 00:00:00.000,2025-09-05 00:00:00.000,2025-09-05 00:00:00.000,Same-Day,20.79,9824.81,131.41,84.59,5,13,
79962,TRK-356084673,77173,48088,11,10,2026-02-08 00:00:00.000,2026-02-15 00:00:00.000,2026-02-15 00:00:00.000,Standard,3.54,3792.29,387.23,72.43,5,27,
79963,TRK-692069207,14350,83233,11,2,2025-04-07 00:00:00.000,2025-04-10 00:00:00.000,2025-04-13 00:00:00.000,Express,42.61,9381.95,1738.51,120.95,5,34,
79964,TRK-942112993,12662,82281,5,6,2025-07-28 00:00:00.000,2025-07-29 00:00:00.000,2025-07-28 00:00:00.000,Same-Day,36.69,3860.14,1212.33,21.09,5,9,
79965,TRK-294453674,6080,66420,12,10,2025-12-13 00:00:00.000,2025-12-16 00:00:00.000,,Express,27.6,279.11,1081.14,137.27,6,40,12
79966,TRK-618886412,90578,96616,10,4,2025-05-13 00:00:00.000,2025-05-16 00:00:00.000,2025-05-16 00:00:00.000,Express,46.32,2479.04,809.66,48.42,5,44,
79967,TRK-117798367,13282,37404,2,7,2025-03-16 00:00:00.000,2025-03-23 00:00:00.000,,Standard,37.23,7480.68,883.17,30.09,6,20,14
79968,TRK-937684806,5658,72201,10,3,2025-05-26 00:00:00.000,2025-05-29 00:00:00.000,2025-05-29 00:00:00.000,Express,26.24,8265.82,1157.29,63.42,5,36,
79969,TRK-984000561,60827,32909,4,12,2025-05-08 00:00:00.000,2025-05-15 00:00:00.000,2025-05-15 00:00:00.000,Standard,33.82,9450.14,269.95,112.36,5,36,
79970,TRK-889276253,89217,42519,8,4,2025-12-10 00:00:00.000,2025-12-17 00:00:00.000,2025-12-17 00:00:00.000,Standard,3.43,5947.1,1797.67,16.18,5,71,
79971,TRK-510206217,10801,24084,5,2,2025-07-17 00:00:00.000,2025-07-20 00:00:00.000,2025-07-12 00:00:00.000,Express,44.21,4329.17,1130.04,125.31,5,56,
79972,TRK-871325209,73350,34334,4,12,2025-11-25 00:00:00.000,2025-11-26 00:00:00.000,2025-11-25 00:00:00.000,Same-Day,39.66,193.73,1699.23,96.52,5,36,
79973,TRK-108612526,54448,49399,7,5,2025-05-22 00:00:00.000,2025-05-23 00:00:00.000,2025-05-27 00:00:00.000,Same-Day,6.9,5561.07,583.86,64.71,5,99,
79974,TRK-632859097,51594,36738,5,5,2025-05-07 00:00:00.000,2025-05-14 00:00:00.000,2025-05-14 00:00:00.000,Standard,16.22,5613.73,383.77,84.79,5,75,
79975,TRK-644671873,85620,7244,5,7,2025-11-05 00:00:00.000,2025-11-06 00:00:00.000,2025-11-06 00:00:00.000,Same-Day,20.08,7106.0,1316.88,40.22,5,9,
79976,TRK-781810246,11801,14471,5,8,2025-11-13 00:00:00.000,2025-11-20 00:00:00.000,2025-11-20 00:00:00.000,Standard,5.26,6734.2,1423.13,65.43,5,88,
79977,TRK-769167251,16248,81514,3,3,2025-03-24 00:00:00.000,2025-03-31 00:00:00.000,2025-03-30 00:00:00.000,Standard,24.14,8601.59,102.27,78.42,5,41,
79978,TRK-825928707,65945,95538,8,12,2025-06-27 00:00:00.000,2025-07-04 00:00:00.000,,Standard,4.41,4704.97,1573.73,61.62,6,28,2
79979,TRK-142776028,88363,72169,11,6,2025-04-19 00:00:00.000,2025-04-26 00:00:00.000,2025-04-25 00:00:00.000,Standard,29.23,853.69,1170.75,96.47,5,45,
79980,TRK-525000742,79473,92668,6,10,2025-04-19 00:00:00.000,2025-04-20 00:00:00.000,2025-04-20 00:00:00.000,Same-Day,47.09,7102.72,1380.93,21.35,5,4,
79981,TRK-444771826,25159,58860,7,7,2025-11-02 00:00:00.000,2025-11-09 00:00:00.000,2025-11-09 00:00:00.000,Standard,23.72,315.96,1647.18,103.2,5,74,
